Fecha-Hora  (UTC),Lat(°),Long(°),Prof(Km),Mag.,Tipo Mag.,Rms(Seg),Gap(°),Error Lat(Km),Error Long(Km),Error Prof(Km),Region,Estado,lat_corregida,lon_corregida,municipio,departamento,cod_municipio,cod_departamento
41951.21791666667,9135,-73689,45.864,4.5902,MLr_vmm,0.3,319,45692.0,45661.0,45691.0,"Curumaní - Cesar, Colombia",Manual,9.135,-73.689,CHIMICHAGUA,CESAR,175,20
41951.50670138889,9171,-73699,45.714,4.5901,MLr_vmm,0.3,321,45874.0,45752.0,45873.0,"Chimichagua - Cesar, Colombia",Manual,9.171,-73.699,CHIMICHAGUA,CESAR,175,20
41952.21303240741,7160,-74226,0.0,5.9999999999999995e-05,MLr_vmm,0.2,172,45717.0,2.0,45842.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.16,-74.226,CANTAGALLO,BOLÍVAR,160,13
41952.84012731481,7720,-73756,0.038799999999999994,4.5689,MLr_vmm,0.3,87,45659.0,45718.0,45753.0,"San Pablo - Bolívar, Colombia",Manual,7.72,-73.756,RIONEGRO,SANTANDER,615,68
41953.13912037037,7699,-73751,0.039799999999999995,4.5809,MLr_vmm,0.2,83,45839.0,2.0,45752.0,"San Pablo - Bolívar, Colombia",Manual,7.699,-73.751,RIONEGRO,SANTANDER,615,68
41953.64399305556,7911,-73287,45.738,4.5748,MLr_vmm,0.2,140,45689.0,45809.0,45781.0,"San Alberto - Cesar, Colombia",Manual,7.911,-73.287,ÁBREGO,NORTE DE SANTANDER,003,54
41953.858078703706,7542,-74158,45.668,4.5689,MLr_vmm,0.1,276,45901.0,45840.0,45840.0,"San Pablo - Bolívar, Colombia",Manual,7.542,-74.158,SAN PABLO,BOLÍVAR,670,13
41955.75712962963,7183,-73292,45.875,4.5809,MLr_vmm,0.3,257,45841.0,45903.0,45693.0,"Lebrija - Santander, Colombia",Manual,7.183,-73.292,LEBRIJA,SANTANDER,406,68
41956.364212962966,6945,-73679,45.881,4.5839,MLr_vmm,0.5,227,45720.0,45875.0,6.0,"Barrancabermeja - Santander, Colombia",Manual,6.945,-73.679,SAN VICENTE DE CHUCURÍ,SANTANDER,689,68
41957.67834490741,7913,-74449,0.0476,4.5749,MLr_vmm,0.1,275,1.0,45779.0,45660.0,"Nechí - Antioquia, Colombia",Manual,7.913,-74.449,MONTECRISTO,BOLÍVAR,458,13
41958.480775462966,7545,-74152,45.708,4.5748,MLr_vmm,0.2,289,45691.0,45780.0,3.0,"San Pablo - Bolívar, Colombia",Manual,7.545,-74.152,SAN PABLO,BOLÍVAR,670,13
41958.73488425926,7188,-73702,0.0335,4.5658,MLr_vmm,0.3,146,45661.0,45780.0,45842.0,"Barrancabermeja - Santander, Colombia",Manual,7.188,-73.702,BARRANCABERMEJA,SANTANDER,081,68
41960.106828703705,6714,-74122,45.792,4.569,MLr_vmm,0.2,295,45692.0,45719.0,45751.0,"Puerto Parra - Santander, Colombia",Manual,6.714,-74.122,CIMITARRA,SANTANDER,190,68
41960.54767361111,6826,-73781,45.697,4.5778,MLr_vmm,0.3,279,45812.0,45905.0,45842.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,6.826,-73.781,SIMACOTA,SANTANDER,745,68
41961.33458333334,7354,-73709,0.0495,9e-05,MLr_vmm,0.2,253,45812.0,45779.0,45722.0,"Puerto Wilches - Santander, Colombia",Manual,7.354,-73.709,PUERTO WILCHES,SANTANDER,575,68
41961.97796296296,7204,-74064,45.793,4.5659,MLr_vmm,0.4,152,45901.0,45810.0,45904.0,"Puerto Wilches - Santander, Colombia",Manual,7.204,-74.064,CANTAGALLO,BOLÍVAR,160,13
41962.72974537037,7158,-74150,45.703,4.5658,MLr_vmm,0.3,163,45659.0,45779.0,45782.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.158,-74.15,CANTAGALLO,BOLÍVAR,160,13
41963.069398148145,8985,-73459,45.752,4.5658,MLr_vmm,0.3,313,5.0,45904.0,45752.0,"Pailitas - Cesar, Colombia",Manual,8.985,-73.459,PAILITAS,CESAR,517,20
41964.05832175926,7166,-74038,45.824,4.5689,MLr_vmm,0.4,145,45902.0,45750.0,45665.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.166,-74.038,YONDÓ (Casabe),ANTIOQUIA,893,05
41964.161458333336,7344,-73264,0.002,9e-05,MLr_vmm,0.3,146,45810.0,45901.0,7.0,"Rionegro - Santander, Colombia",Manual,7.344,-73.264,RIONEGRO,SANTANDER,615,68
41964.37446759259,7153,-74203,0.0,8e-05,MLr_vmm,0.3,178,2.0,3.0,45844.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.153,-74.203,CANTAGALLO,BOLÍVAR,160,13
41967.06872685185,8615,-74210,0.037899999999999996,0.0001,MLr_vmm,0.2,289,45903.0,45750.0,2.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.615,-74.21,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41967.093668981484,8602,-74118,0.0385,7e-05,MLr_vmm,0.4,246,45876.0,45842.0,45872.0,"Norosí - Bolívar, Colombia",Manual,8.602,-74.118,NOROSÍ,BOLÍVAR,490,13
41967.28239583333,8609,-74181,0.037700000000000004,5e-05,MLr_vmm,0.3,287,45752.0,45693.0,45871.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.609,-74.181,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41968.79556712963,8488,-73648,0.0451,0.0001,MLr_vmm,0.2,192,45751.0,45902.0,45721.0,"Aguachica - Cesar, Colombia",Manual,8.488,-73.648,GAMARRA,CESAR,295,20
41969.87295138889,7927,-73757,0.0427,4.5658,MLr_vmm,0.2,108,45778.0,45840.0,45907.0,"Simití - Bolívar, Colombia",Manual,7.927,-73.757,PUERTO WILCHES,SANTANDER,575,68
41970.06162037037,8915,-73669,0.008,4.587,MLr_vmm,0.4,303,6.0,45751.0,45663.0,"Pailitas - Cesar, Colombia",Manual,8.915,-73.669,PAILITAS,CESAR,517,20
41973.46790509259,8398,-74125,0.0338,4.5717,MLr_vmm,0.1,219,2.0,2.0,45718.0,"Norosí - Bolívar, Colombia",Manual,8.398,-74.125,RIOVIEJO,BOLÍVAR,600,13
41974.15876157407,7442,-74181,45.918,8e-05,MLr_vmm,0.1,248,45658.0,3.0,45778.0,"San Pablo - Bolívar, Colombia",Manual,7.442,-74.181,SAN PABLO,BOLÍVAR,670,13
41974.29038194445,7960,-73872,0.0435,8e-05,MLr_vmm,0.2,135,45689.0,45840.0,6.0,"Simití - Bolívar, Colombia",Manual,7.96,-73.872,SIMITÍ,BOLÍVAR,744,13
41974.987129629626,7782,-74190,45.858,0.0001,MLr_vmm,0.1,239,0.8,45780.0,45840.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.782,-74.19,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41975.071076388886,7769,-74160,45.713,0.0001,MLr_vmm,0.0,238,45717.0,45659.0,45660.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.769,-74.16,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41977.09716435185,8631,-74203,0.0378,5.9999999999999995e-05,MLr_vmm,0.2,227,45871.0,45903.0,45660.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.631,-74.203,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41977.19320601852,8630,-74206,0.0371,9e-05,MLr_vmm,0.2,227,45750.0,45841.0,45872.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.63,-74.206,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41977.23546296296,8637,-74204,0.0385,5e-05,MLr_vmm,0.1,228,45870.0,45779.0,45659.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.637,-74.204,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41977.34012731481,8691,-74206,45.86,4.587,MLr_vmm,0.4,202,45873.0,45811.0,9.0,"Altos del Rosario - Bolívar, Colombia",Manual,8.691,-74.206,BARRANCO DE LOBA,BOLÍVAR,074,13
41977.34646990741,8642,-74196,0.038299999999999994,4e-05,MLr_vmm,0.1,226,45779.0,45750.0,3.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.642,-74.196,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41977.82165509259,8637,-74194,0.0386,7e-05,MLr_vmm,0.2,225,45718.0,45719.0,45871.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.637,-74.194,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41978.18402777778,8641,-74197,0.039200000000000006,5.9999999999999995e-05,MLr_vmm,0.1,227,45690.0,3.0,45779.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.641,-74.197,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41978.19453703704,8892,-73568,45.731,4.587,MLr_vmm,0.4,260,45752.0,45692.0,7.0,"Pailitas - Cesar, Colombia",Manual,8.892,-73.568,PAILITAS,CESAR,517,20
41978.866689814815,7590,-74117,45.884,4.5689,MLr_vmm,0.4,275,45694.0,45875.0,45904.0,"San Pablo - Bolívar, Colombia",Manual,7.59,-74.117,SAN PABLO,BOLÍVAR,670,13
41978.9087037037,8062,-73864,0.0354,5e-05,MLr_vmm,0.2,131,45748.0,45779.0,45874.0,"Simití - Bolívar, Colombia",Manual,8.062,-73.864,PUERTO WILCHES,SANTANDER,575,68
41978.974178240744,8620,-74214,0.0348,8e-05,MLr_vmm,0.2,228,45901.0,45902.0,45692.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.62,-74.214,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41978.97545138889,8633,-74206,0.0375,4.5658,MLr_vmm,0.1,228,45839.0,45901.0,45778.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.633,-74.206,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41980.03109953704,8640,-74199,0.0386,8e-05,MLr_vmm,0.1,227,45901.0,45840.0,45659.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.64,-74.199,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41980.654641203706,7458,-73892,45.913,4.5658,MLr_vmm,0.3,198,45811.0,45659.0,45722.0,"San Pablo - Bolívar, Colombia",Manual,7.458,-73.892,PUERTO WILCHES,SANTANDER,575,68
41981.4191087963,6504,-73763,45.732,4.5689,MLr_vmm,0.4,141,45780.0,45691.0,45696.0,"Santa Helena del Opón - Santander, Colombia",Manual,6.504,-73.763,VÉLEZ,SANTANDER,861,68
41981.96545138889,7146,-74100,0.0,0.0001,MLr_vmm,0.4,115,45659.0,45659.0,45875.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.146,-74.1,CANTAGALLO,BOLÍVAR,160,13
41983.30861111111,7544,-73331,45.861,5e-05,MLr_vmm,0.2,266,45902.0,45691.0,45841.0,"La Esperanza - Norte de Santander, Colombia",Manual,7.544,-73.331,RIONEGRO,SANTANDER,615,68
41985.162777777776,8118,-73256,45.823,7e-05,MLr_vmm,0.2,310,45842.0,45662.0,45720.0,"Ábrego - Norte de Santander, Colombia",Manual,8.118,-73.256,ÁBREGO,NORTE DE SANTANDER,003,54
41985.29037037037,6988,-74277,0.0,4.5658,MLr_vmm,0.4,178,45779.0,45661.0,45846.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,6.988,-74.277,REMEDIOS,ANTIOQUIA,604,05
41985.402662037035,7019,-73465,45.881,4.5689,MLr_vmm,0.2,230,45749.0,3.0,45843.0,"San Vicente de Chucurí - Santander, Colombia",Manual,7.019,-73.465,BETULIA,SANTANDER,092,68
41987.12126157407,7222,-74256,45.748,4.5809,MLr_vmm,0.1,178,0.8,45778.0,45690.0,"Cantagallo - Bolívar, Colombia",Manual,7.222,-74.256,CANTAGALLO,BOLÍVAR,160,13
41987.94332175926,8415,-73620,0.0415,0.0001,MLr_vmm,0.1,139,45748.0,45901.0,45779.0,"Aguachica - Cesar, Colombia",Manual,8.415,-73.62,AGUACHICA,CESAR,011,20
41988.357766203706,7980,-74088,45.86,4.5717,MLr_vmm,0.3,124,45748.0,45718.0,45783.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.98,-74.088,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41992.185069444444,7967,-73907,0.0341,9e-05,MLr_vmm,0.4,104,45780.0,45871.0,45725.0,"Simití - Bolívar, Colombia",Manual,7.967,-73.907,SIMITÍ,BOLÍVAR,744,13
41993.28605324074,7104,-74106,45.72,4.5748,MLr_vmm,0.5,118,45810.0,2.0,45783.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.104,-74.106,YONDÓ (Casabe),ANTIOQUIA,893,05
41993.51341435185,8221,-74340,0.0482,4.5778,MLr_vmm,0.4,169,45902.0,45903.0,45846.0,"Montecristo - Bolívar, Colombia",Manual,8.221,-74.34,RIOVIEJO,BOLÍVAR,600,13
41994.44415509259,7504,-73950,45.833,4.5778,MLr_vmm,0.6,62,45749.0,45902.0,45845.0,"San Pablo - Bolívar, Colombia",Manual,7.504,-73.95,SAN PABLO,BOLÍVAR,670,13
41994.482615740744,7613,-74047,45.866,8e-05,MLr_vmm,0.3,136,45690.0,3.0,45751.0,"San Pablo - Bolívar, Colombia",Manual,7.613,-74.047,SAN PABLO,BOLÍVAR,670,13
41994.65623842592,6786,-73928,45.707,4.587,MLr_vmm,0.4,176,45872.0,45871.0,45842.0,"Puerto Parra - Santander, Colombia",Manual,6.786,-73.928,SIMACOTA,SANTANDER,745,68
41994.92925925926,7729,-74286,0.0007,8e-05,MLr_vmm,0.4,142,45691.0,45779.0,45697.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.729,-74.286,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41995.289988425924,6730,-74399,45.726,4.5718,MLr_vmm,0.2,297,45871.0,45690.0,45780.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.73,-74.399,YONDÓ (Casabe),ANTIOQUIA,893,05
41995.309282407405,8837,-73571,45.803,7e-05,MLr_vmm,0.0,277,45870.0,45719.0,45873.0,"Pailitas - Cesar, Colombia",Manual,8.837,-73.571,PAILITAS,CESAR,517,20
41995.403032407405,7883,-73611,0.0396,5.9999999999999995e-05,MLr_vmm,0.2,200,45718.0,45810.0,45814.0,"San Martín - Cesar, Colombia",Manual,7.883,-73.611,SAN MARTÍN,CESAR,770,20
41995.57030092592,9055,-74345,0.032799999999999996,4.5658,MLr_vmm,0.3,317,45874.0,45906.0,45662.0,"Margarita - Bolívar, Colombia",Manual,9.055,-74.345,SAN FERNANDO,BOLÍVAR,650,13
41996.500659722224,8090,-74270,0.0482,4.581,MLr_vmm,0.5,151,3.0,45872.0,45697.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,8.09,-74.27,MONTECRISTO,BOLÍVAR,458,13
41996.54393518518,7363,-73740,45.806,0.0001,MLr_vmm,0.3,120,45902.0,45750.0,45665.0,"Puerto Wilches - Santander, Colombia",Manual,7.363,-73.74,PUERTO WILCHES,SANTANDER,575,68
41996.746932870374,7779,-74146,45.831,9e-05,MLr_vmm,0.1,232,45748.0,45811.0,45780.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.779,-74.146,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41996.75064814815,7786,-74107,45.735,0.0001,MLr_vmm,0.3,126,45778.0,45718.0,45871.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.786,-74.107,SIMITÍ,BOLÍVAR,744,13
41997.08694444445,8657,-74022,45.766,4.5717,MLr_vmm,0.3,127,45690.0,45901.0,3.0,"Norosí - Bolívar, Colombia",Manual,8.657,-74.022,RIOVIEJO,BOLÍVAR,600,13
41998.41243055555,7738,-73136,45.854,0.0001,MLr_vmm,0.5,232,45840.0,45753.0,45753.0,"Cáchira - Norte de Santander, Colombia",Manual,7.738,-73.136,CÁCHIRA,NORTE DE SANTANDER,128,54
41998.423055555555,7263,-73992,45.793,2e-05,MLr_vmm,0.3,212,45810.0,45842.0,45721.0,"Puerto Wilches - Santander, Colombia",Manual,7.263,-73.992,CANTAGALLO,BOLÍVAR,160,13
41998.49586805556,8035,-74429,0.036,9e-05,MLr_vmm,0.5,167,45811.0,45751.0,45693.0,"Montecristo - Bolívar, Colombia",Manual,8.035,-74.429,MONTECRISTO,BOLÍVAR,458,13
41998.686435185184,8395,-74165,45.823,4.5809,MLr_vmm,0.3,156,45659.0,45903.0,45696.0,"Norosí - Bolívar, Colombia",Manual,8.395,-74.165,RIOVIEJO,BOLÍVAR,600,13
41999.9221875,6985,-74036,0.002,9e-05,MLr_vmm,0.2,154,45778.0,45778.0,45842.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,6.985,-74.036,YONDÓ (Casabe),ANTIOQUIA,893,05
42000.01913194444,7689,-73758,0.0418,7e-05,MLr_vmm,0.3,115,45749.0,45902.0,45695.0,"San Pablo - Bolívar, Colombia",Manual,7.689,-73.758,SABANA DE TORRES,SANTANDER,655,68
42000.30663194445,6498,-74164,0.0352,9e-05,MLr_vmm,0.5,226,45784.0,45692.0,45661.0,"Puerto Parra - Santander, Colombia",Manual,6.498,-74.164,CIMITARRA,SANTANDER,190,68
42000.78700231481,7172,-74220,0.002,4e-05,MLr_vmm,0.2,175,45778.0,45870.0,45873.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.172,-74.22,CANTAGALLO,BOLÍVAR,160,13
42000.96503472222,7100,-74106,0.001,4.5717,MLr_vmm,0.3,95,2.0,45778.0,5.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.1,-74.106,YONDÓ (Casabe),ANTIOQUIA,893,05
42001.26777777778,7370,-74042,45.877,2.9999999999999997e-05,MLr_vmm,0.2,150,45870.0,45901.0,45872.0,"Cantagallo - Bolívar, Colombia",Manual,7.37,-74.042,CANTAGALLO,BOLÍVAR,160,13
42001.295949074076,8644,-74164,45.741,0.0001,MLr_vmm,0.4,179,45661.0,45872.0,45725.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.644,-74.164,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
42002.266493055555,8776,-73485,0.0429,9e-05,MLr_vmm,0.2,250,45842.0,45781.0,45722.0,"Pelaya - Cesar, Colombia",Manual,8.776,-73.485,LA GLORIA,CESAR,383,20
42002.551620370374,7635,-74015,45.772,0.0001,MLr_vmm,0.4,103,2.0,45902.0,45662.0,"San Pablo - Bolívar, Colombia",Manual,7.635,-74.015,SAN PABLO,BOLÍVAR,670,13
42002.64616898148,7425,-73761,45.731,9e-05,MLr_vmm,0.4,157,45779.0,45903.0,45695.0,"Puerto Wilches - Santander, Colombia",Manual,7.425,-73.761,SABANA DE TORRES,SANTANDER,655,68
42003.186423611114,9115,-74289,0.032100000000000004,4.5778,MLr_vmm,0.6,291,45817.0,45723.0,6.0,"Margarita - Bolívar, Colombia",Manual,9.115,-74.289,MARGARITA,BOLÍVAR,440,13
42003.687418981484,7230,-74342,45.753,4.5658,MLr_vmm,0.2,152,45717.0,45778.0,45719.0,"Segovia - Antioquia, Colombia",Manual,7.23,-74.342,SAN PABLO,BOLÍVAR,670,13
42004.38251157408,7021,-74135,0.002,5e-05,MLr_vmm,0.3,107,45809.0,45717.0,45720.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.021,-74.135,YONDÓ (Casabe),ANTIOQUIA,893,05
42004.42018518518,8699,-73366,0.0335,4.5717,MLr_vmm,0.3,256,45812.0,45693.0,45780.0,"El Carmen - Norte de Santander, Colombia",Manual,8.699,-73.366,EL CARMEN,NORTE DE SANTANDER,245,54
42004.423530092594,6846,-73575,0.0,7e-05,MLr_vmm,0.5,251,45903.0,45693.0,45665.0,"El Carmen - Santander, Colombia",Manual,6.846,-73.575,SAN VICENTE DE CHUCURÍ,SANTANDER,689,68
42004.615960648145,7233,-73816,0.033,4.5659,MLr_vmm,0.4,65,45779.0,45718.0,45750.0,"Puerto Wilches - Santander, Colombia",Manual,7.233,-73.816,BARRANCABERMEJA,SANTANDER,081,68
42005.30144675926,7676,-74059,45.835,2e-05,MLr_vmm,0.3,202,45659.0,45781.0,45842.0,"San Pablo - Bolívar, Colombia",Manual,7.676,-74.059,SIMITÍ,BOLÍVAR,744,13
42005.369722222225,7687,-73768,0.049,2e-05,MLr_vmm,0.1,117,45748.0,45778.0,45661.0,"San Pablo - Bolívar, Colombia",Manual,7.687,-73.768,PUERTO WILCHES,SANTANDER,575,68
42005.71256944445,8383,-74257,45.724,5e-05,MLr_vmm,0.2,170,45870.0,45659.0,45781.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.383,-74.257,NOROSÍ,BOLÍVAR,490,13
42005.939722222225,6870,-73649,0.016,7e-05,MLr_vmm,0.5,224,5.0,45814.0,45873.0,"El Carmen - Santander, Colombia",Manual,6.87,-73.649,SAN VICENTE DE CHUCURÍ,SANTANDER,689,68
42008.08283564815,6806,-73899,0.0,4.5659,MLr_vmm,0.6,173,45721.0,45872.0,45908.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,6.806,-73.899,SIMACOTA,SANTANDER,745,68
42008.39795138889,7466,-73999,0.0396,4.5717,MLr_vmm,0.3,85,45691.0,45840.0,45661.0,"San Pablo - Bolívar, Colombia",Manual,7.466,-73.999,SAN PABLO,BOLÍVAR,670,13
42008.54761574074,6778,-74359,0.0312,4.5689,MLr_vmm,0.3,123,45691.0,45718.0,45812.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.778,-74.359,YONDÓ (Casabe),ANTIOQUIA,893,05
42008.90850694444,7785,-73317,0.0348,4.5901,MLr_vmm,0.4,126,45659.0,45811.0,45903.0,"San Alberto - Cesar, Colombia",Manual,7.785,-73.317,LA ESPERANZA,NORTE DE SANTANDER,385,54
42010.19697916666,7058,-73323,0.0,0.0001,MLr_vmm,0.3,256,45720.0,5.0,45754.0,"Lebrija - Santander, Colombia",Manual,7.058,-73.323,GIRÓN,SANTANDER,307,68
42011.09711805556,7098,-74090,45.689,8e-05,MLr_vmm,0.2,96,45748.0,45689.0,45661.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.098,-74.09,YONDÓ (Casabe),ANTIOQUIA,893,05
42011.96493055556,8367,-74205,0.006,4.5748,MLr_vmm,0.2,160,45840.0,45870.0,45816.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.367,-74.205,RIOVIEJO,BOLÍVAR,600,13
42012.45475694445,7322,-73125,0.0,4.5717,MLr_vmm,0.5,152,45691.0,45810.0,45696.0,"Rionegro - Santander, Colombia",Manual,7.322,-73.125,RIONEGRO,SANTANDER,615,68
42013.05900462963,7428,-73832,45.774,7e-05,MLr_vmm,0.3,97,45870.0,45749.0,45844.0,"Cantagallo - Bolívar, Colombia",Manual,7.428,-73.832,PUERTO WILCHES,SANTANDER,575,68
42013.32377314815,6585,-73909,0.03,4.5901,MLr_vmm,0.5,207,5.0,45841.0,45693.0,"Puerto Parra - Santander, Colombia",Manual,6.585,-73.909,PUERTO PARRA,SANTANDER,573,68
42013.39630787037,7618,-73380,45.828,0.0001,MLr_vmm,0.2,142,45839.0,45902.0,45661.0,"La Esperanza - Norte de Santander, Colombia",Manual,7.618,-73.38,LA ESPERANZA,NORTE DE SANTANDER,385,54
42014.047106481485,7151,-74195,0.002,5e-05,MLr_vmm,0.1,186,45658.0,45839.0,45903.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.151,-74.195,CANTAGALLO,BOLÍVAR,160,13
42016.03377314815,7647,-73960,45.835,5.9999999999999995e-05,MLr_vmm,0.3,231,45753.0,45722.0,45753.0,"San Pablo - Bolívar, Colombia",Manual,7.647,-73.96,SAN PABLO,BOLÍVAR,670,13
42017.1983912037,8626,-73448,45.792,4e-05,MLr_vmm,0.3,285,45811.0,45814.0,45873.0,"El Carmen - Norte de Santander, Colombia",Manual,8.626,-73.448,EL CARMEN,NORTE DE SANTANDER,245,54
42017.60259259259,8330,-73127,0.002,4.5748,MLr_vmm,0.4,220,45780.0,45903.0,45665.0,"Hacarí - Norte de Santander, Colombia",Manual,8.33,-73.127,HACARÍ,NORTE DE SANTANDER,344,54
42017.9821875,8327,-73434,45.73,0.0002,MLr_vmm,0.5,166,45750.0,45719.0,45752.0,"Río de Oro - Cesar, Colombia",Manual,8.327,-73.434,RÍO DE ORO,CESAR,614,20
42018.25601851852,7597,-74059,0.0362,2.9999999999999997e-05,MLr_vmm,0.3,221,45691.0,45908.0,45873.0,"San Pablo - Bolívar, Colombia",Manual,7.597,-74.059,SAN PABLO,BOLÍVAR,670,13
42018.54922453704,8465,-74270,45.916,7e-05,MLr_vmm,0.1,225,45658.0,45659.0,45719.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.465,-74.27,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
42018.76289351852,8742,-73548,45.853,9e-05,MLr_vmm,0.2,273,45902.0,45841.0,45841.0,"Pelaya - Cesar, Colombia",Manual,8.742,-73.548,LA GLORIA,CESAR,383,20
42020.15461805555,8061,-74127,45.898,2.9999999999999997e-05,MLr_vmm,0.2,195,45870.0,45842.0,45663.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,8.061,-74.127,SANTA ROSA DEL SUR,BOLÍVAR,688,13
42021.15547453704,6836,-74386,45.887,4.5689,MLr_vmm,0.3,131,45690.0,45870.0,45752.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.836,-74.386,YONDÓ (Casabe),ANTIOQUIA,893,05
42021.73354166667,6836,-73833,0.0,9e-05,MLr_vmm,0.4,171,45691.0,45810.0,45663.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,6.836,-73.833,SIMACOTA,SANTANDER,745,68
42022.29295138889,8464,-74257,45.709,8e-05,MLr_vmm,0.1,223,0.8,45839.0,45781.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.464,-74.257,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
42022.709340277775,7682,-74284,0.002,4.5658,MLr_vmm,0.1,148,45689.0,0.9,45691.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.682,-74.284,SANTA ROSA DEL SUR,BOLÍVAR,688,13
42023.29378472222,8463,-74250,45.707,4.5689,MLr_vmm,0.2,176,45778.0,45778.0,45749.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.463,-74.25,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
42024.386041666665,7975,-73731,0.0349,7e-05,MLr_vmm,0.1,165,45689.0,45778.0,45693.0,"Simití - Bolívar, Colombia",Manual,7.975,-73.731,PUERTO WILCHES,SANTANDER,575,68
42026.30814814815,7186,-74012,45.764,8e-05,MLr_vmm,0.6,83,45719.0,45691.0,45907.0,"Puerto Wilches - Santander, Colombia",Manual,7.186,-74.012,YONDÓ (Casabe),ANTIOQUIA,893,05
42029.02118055556,6632,-73251,45.924,0.0001,MLr_vmm,0.3,228,3.0,2.0,45662.0,"Barichara - Santander, Colombia",Manual,6.632,-73.251,BARICHARA,SANTANDER,079,68
42029.034733796296,7407,-73134,45.751,7e-05,MLr_vmm,0.4,138,45718.0,45870.0,45874.0,"El Playón - Santander, Colombia",Manual,7.407,-73.134,RIONEGRO,SANTANDER,615,68
42029.19569444445,6722,-74527,45.827,4.5748,MLr_vmm,0.2,221,45841.0,45750.0,45905.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.722,-74.527,REMEDIOS,ANTIOQUIA,604,05
42029.3750462963,8414,-74211,0.0347,0.0,MLr_vmm,0.2,211,45749.0,45692.0,45783.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.414,-74.211,NOROSÍ,BOLÍVAR,490,13
